,src_conn,dst_conn,source_,transport_,destination_,source_hash,destination_hash
27,vertica_writer,vertica_writer,partners.partners_partner,iterator_v1: 107,fortemp.kpis_sessions,3457492960342642988,1629184456155214589
28,vertica_writer,vertica_writer,crm.handmade_upsell,iterator_v2: 756,dm_maker_sandbox.ops_costs_incident_prevention_action_log,3527487864899887553,2184900752376644728
29,vertica_writer,vertica_writer,analytics.web_analytics_monitoring_tracking,iterator_v2: 688,analytics.web_analytics_monitoring_tracking,5815685453740833628,5815685453740833628
30,vertica_writer,vertica_writer,crm.timesheet,iterator_v2: 877,dm_maker_sandbox.ops_costs_extra_services_aht,6588470429537431923,4028828109806033714
31,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,iterator_v2: 926,dm_maker_sandbox.order_commission_v2,2083419532775102728,4107301198679724901
32,vertica_writer,vertica_writer,hotcore.request_partner,iterator_v2: 1238,dm_maker_sandbox.ek_partners_data,2388392536867920841,2347700191989635762
33,vertica_writer,vertica_writer,metasearch.report_tripadvisor_click_cost_daily,iterator_v2: 341,dm_maker_sandbox.metasearch_cost,7887032396988543427,8939763255686406667
34,vertica_writer,vertica_writer,analytics.sessions,iterator_v2: 202,dm_maker_sandbox.media_yield,5891324045777245671,712142552255598204
35,vertica_writer,vertica_writer,analytics.b2b_partner_portrait,iterator_v2: 1028,dm_maker_sandbox.sales_structure_v110,297875280344056040,5478365696687250880
36,vertica_writer,vertica_writer,hotcore.hotel_bans_country_ids,iterator_v2: 1013,dm_maker_sandbox.tpp_feedmanager_source,1595383629401895392,853580693082059231
37,vertica_writer,vertica_writer,static.brand_name,iterator_v2: 1218,analytics.cost_marketing,5217159817453279837,234807436032444958
38,vertica_writer,vertica_writer,hotcore.hotel_bans_feeds_group,iterator_v2: 1530,analytics.tpp_feedmanager_source,7137759636149003674,7378221638504497604
39,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v2: 1524,dm_maker_sandbox.sort_positions_by_hotel,3146418025069425003,7005761044151547119
40,vertica_writer,vertica_writer,dm_maker_sandbox.booking_channels_normal,iterator_v2: 315,dm_maker_sandbox.booking_channels_not_paid_locale,6282030870396221501,4634131624332288281
41,vertica_writer,vertica_writer,metasearch.dapi_clicklog,iterator_v1: 118,fortemp.dapi_session_cost,3506764016704715509,4207412102727113333
42,vertica_writer,vertica_writer,analytics.direct_acquisition_prioritization_snapshot,iterator_v2: 1365,analytics.stat_crm_hotel_priority_data,5529464244274509199,4331501471137166184
43,vertica_writer,vertica_writer,content.content_ng_partitioned_en,iterator_v2: 211,dm_maker_sandbox.hotel_gallery,4584051543359643562,2918210321518351188
44,vertica_writer,vertica_writer,ostrota.orders_orderitem,iterator_v2: 779,dm_maker_sandbox.order_descriptive_attributes_v3,5396322364307994377,3533623979427979301
45,vertica_writer,vertica_writer,criteo.cost_per_session,iterator_v2: 34,analytics.kpis_cpc_costs,4886723738066633761,6324624611058481178
46,vertica_writer,vertica_writer,partners.partners_manager,iterator_v2: 1174,dm_maker_sandbox.b2b_product_monitoring_tool_v3,1599781389087840732,1874597493371221951
47,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v2: 1166,dm_maker_sandbox.discrepancy_tool_v2,3146418025069425003,1264559592399663753
48,vertica_writer,vertica_writer,analytics.discrepancy_hunter,iterator_v2: 593,dm_maker_sandbox.discrepancy_hunter_agg,1444892739809097692,746718826865721288
49,vertica_writer,vertica_writer,public.rate_reprice_kafka,iterator_v2: 1099,dm_maker_sandbox.supplier_why_not_selling_dashboard_data,1112521489017572576,732247977143287227
50,vertica_writer,vertica_writer,payota.payment_operation,iterator_v2: 794,dm_maker_sandbox.payota_data_v6,2382695242672419023,3724940603889488352
51,vertica_writer,vertica_writer,hotcore.source_tags_parsed,iterator_v2: 992,dm_maker_sandbox.search_availability_funnel_v2,6389088595077428457,7287116967466430274
52,vertica_writer,vertica_writer,extranet.legal_ourcompany,iterator_v2: 899,analytics.extranet_availability,8714371910854245934,3276363152881539128
53,vertica_writer,vertica_writer,extranet.availability,iterator_v2: 1058,dm_maker_sandbox.extranet_availability_metric_serp,7989126750320460474,6660917474740344853
54,vertica_writer,vertica_writer,metasearch.cpc_hashes,iterator_v1: 8,metasearch.dapi_clicklog,1451920215328481427,3506764016704715509
55,vertica_writer,vertica_writer,ostrota.auth_user,iterator_v2: 778,dm_maker_sandbox.order_descriptive_attributes_v2,653827730281830538,8922502211818073872
56,vertica_writer,vertica_writer,public.booking,iterator_v2: 1517,dm_maker_sandbox.extranet_sales_structure,3120000265886404500,6619552642134989824
57,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v2: 538,dm_maker_sandbox.ctz_sessions_revenue,3146418025069425003,5238001691752730299
58,vertica_writer,vertica_writer,partners.partners_contract,iterator_v2: 856,dm_maker_sandbox.b2b_sales_manager_desktop,5767082907166327490,7934328891598842098
59,vertica_writer,vertica_writer,partners.partners_profile,iterator_v2: 1355,dm_maker_sandbox.b2b_partners_splitting_v2,2438976303386323791,2070796103372051566
60,vertica_writer,vertica_writer,crm.chats_chat,iterator_v2: 1472,dm_maker_sandbox.opscost_front_chats,8217550883687637614,6214463500236397845
61,vertica_writer,vertica_writer,analytics.dc_requests_completed,iterator_v2: 1267,dm_maker_sandbox.dc_query_requests,7073481608152168630,1784620531330666193
62,vertica_writer,vertica_writer,v_catalog.tables,iterator_v2: 95,fortemp.table_last_usage,6220386157265306650,8224622029097898506
63,vertica_writer,vertica_writer,static.smearing_channels_excluded,iterator_v2: 1579,dm_maker_sandbox.attribution_proportion_smearing,2211850415045728178,8310098145785386807
64,vertica_writer,vertica_writer,hotcore.hotel_bans_otahotels,iterator_v2: 1492,dm_maker_sandbox.reprice_competitor_feeds,7007855741304496150,4382342672258910404
65,vertica_writer,vertica_writer,extranet.hotels_hotel,iterator_v2: 1633,dm_maker_sandbox.apartment_occupancy_snapshot,1480472807122991639,7036699301096527642
66,vertica_writer,vertica_writer,static.booking_channel_source,iterator_v2: 1578,dm_maker_sandbox.attribution_order_hotel_channels_msc,5779331093586749438,6846290119421289472
67,vertica_writer,vertica_writer,public.region,iterator_v2: 883,dm_maker_sandbox.search_destination_v2,4143286934503637128,6273159140796891292
68,vertica_writer,vertica_writer,crm.leads_lead,iterator_v2: 1264,dm_maker_sandbox.b2b_market_dashboard_v4,5370842900631881832,2117084148280506060
69,vertica_writer,vertica_writer,public.region,iterator_v2: 444,dm_maker_sandbox.potential_visa_metrics,4143286934503637128,5840545503096915888
70,vertica_writer,vertica_writer,content.otachain_owner,iterator_v2: 457,dm_maker_sandbox.bar_price_difference,7300860583704592286,6606045172100001497
71,vertica_writer,vertica_writer,analytics.otahotel,iterator_v2: 481,dm_maker_sandbox.serp_analytics_mart,3294040447945237763,7594979656353997736
72,vertica_writer,vertica_writer,public.booking,iterator_v2: 956,dm_maker_sandbox.tpp_feed_status_,3120000265886404500,4289471379620827339
73,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccount,iterator_v2: 1435,dm_maker_sandbox.kpis_revenue_multichannel_v3,986520520624062305,306036787130301580
74,vertica_writer,vertica_writer,logs.dzen_access_json,iterator_v2: 519,metasearch.dapi_clicklog,4689676456509001543,3506764016704715509
75,vertica_writer,vertica_writer,diadmin.marketing_costtype,iterator_v2: 626,analytics.cost_cpc,8122308666211354840,7985033926683584240
76,vertica_writer,vertica_writer,transfers.transfer_order,iterator_v2: 1571,dm_maker_sandbox.transfer_order_v2,5074906262501105971,3358192814760971801
77,vertica_writer,vertica_writer,hotcore.request,iterator_v2: 991,dm_maker_sandbox.search_availability_funnel,7886053983897549315,3089839280198716908
78,vertica_writer,vertica_writer,content.otahotel_content_history,iterator_v2: 1137,dm_maker_sandbox.historical_data_completeness,1045489945457312673,1564456047364042239
79,vertica_writer,vertica_writer,public.booking,iterator_v2: 1009,dm_maker_sandbox.b2b_market_dashboard,3120000265886404500,4662474248087910301
80,vertica_writer,vertica_writer,static.supplier_override_pricing_history,iterator_v2: 1138,dm_maker_sandbox.historical_data_completeness,148283488693632672,1564456047364042239
81,vertica_writer,vertica_writer,transfers.transf,iterator_v2: 1132,dm_maker_sandbox.historical_data_completeness,3204201479199431723,1564456047364042239
82,vertica_writer,vertica_writer,transfers.transfer_amount_settings_history,iterator_v2: 1132,dm_maker_sandbox.historical_data_completeness,770802361246347358,1564456047364042239
83,vertica_writer,vertica_writer,ppc.yandex_stat,iterator_v2: 886,analytics.cost_marketing,3490231497147080392,234807436032444958
84,vertica_writer,vertica_writer,mailota.mail_mailcontact,iterator_v2: 194,analytics.mail_history,1244969145642044651,7684169218062716226
85,vertica_writer,vertica_writer,static.booking_channel_source,iterator_v2: 1086,olap.channel_smearing_locale,5779331093586749438,591184342592957240
86,vertica_writer,vertica_writer,partners.partners_profile,iterator_v2: 423,dm_maker_sandbox.hotelpage_show_dashboard_v2,2438976303386323791,7148461383724857514
87,vertica_writer,vertica_writer,mobile.facebook_reports,iterator_v2: 378,dm_maker_sandbox.facebook_cost_per_session_new_v2,1311258778957599605,4922191187028068817
88,vertica_writer,vertica_writer,crm.partners_partnerapiintegration,iterator_v2: 1162,dm_maker_sandbox.b2b_api_platform_costs_v2,857755853216801024,1394699836482846128
89,vertica_writer,vertica_writer,static.geo,iterator_v2: 712,dm_maker_sandbox.partners_looks_chain,8644877248316943791,2654560944910036861
90,vertica_writer,vertica_writer,ostrota.payment_payment,iterator_v2: 835,dm_maker_sandbox.order_payota_b2c,6914566885306375067,7445904827534805999
91,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,iterator_v2: 1559,dm_maker_sandbox.direct_supply_actions_cohorts_v1,2083419532775102728,8467711008075720599
92,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v2: 1156,dm_maker_sandbox.filters_in_searches_daily,3146418025069425003,4706926308710119151
93,vertica_writer,vertica_writer,hotcore.hotel_bans_city_ids,iterator_v2: 1506,dm_maker_sandbox.reprice_competitor_feeds,1958517390616590814,4382342672258910404
94,vertica_writer,vertica_writer,avia.avia_baggage_history,iterator_v2: 1079,dm_maker_sandbox.completeness_history_check,3076473106239255662,8096349206140099343
95,vertica_writer,vertica_writer,crm.action_log_actionlogsubject,iterator_v2: 1564,dm_maker_sandbox.direct_supply_actions_cohorts_v1,1766133563730502374,8467711008075720599
96,vertica_writer,vertica_writer,analytics.b2b_partner,iterator_v2: 1486,dm_maker_sandbox.b2b_product_conversion_v3_test,6390997526089796197,1348003877205467540
97,vertica_writer,vertica_writer,analytics.order_base,iterator_v2: 836,dm_maker_sandbox.order_extra_profit_override_v3,9030169330647550503,6983934710620273233
98,vertica_writer,vertica_writer,analytics.upsell,iterator_v2: 1433,dm_maker_sandbox.kpis_revenue_multichannel_v3,8935801320494058903,306036787130301580
99,vertica_writer,vertica_writer,transfers.transfer_order_options,iterator_v2: 1573,dm_maker_sandbox.transfer_order,6169859907029328858,1706338975896526160
100,vertica_writer,vertica_writer,analytics.currency_converter,iterator_v2: 1264,dm_maker_sandbox.b2b_market_dashboard_v4,2726130926009016445,2117084148280506060
101,vertica_writer,vertica_writer,analytics.otahotel,iterator_v2: 1653,dm_maker_sandbox.pricing_b2b_bce_experiment_hotels,3294040447945237763,8612276003392787450
102,vertica_writer,vertica_writer,partners.order_metaorder,iterator_v2: 1185,dm_maker_sandbox.b2b_partner_credit_risk_v2,2910863334397978232,2579099319746126063
103,vertica_writer,vertica_writer,crm.inbox2_history,iterator_v2: 1050,dm_maker_sandbox.precheck_ops_report,602942398769039977,925337664048340514
104,vertica_writer,vertica_writer,ostrota.orders_orderitem,iterator_v2: 702,dm_maker_sandbox.order_commission,5396322364307994377,5015827372838628556
105,vertica_writer,vertica_writer,ostrota.orders_order,iterator_v2: 1388,dm_maker_sandbox.order_descriptive_attributes_v10,6608939012850644849,7190271000805696610
106,vertica_writer,vertica_writer,analytics.currency_converter,iterator_v2: 659,analytics.cost_order_operational,2726130926009016445,4097010172274094534
107,vertica_writer,vertica_writer,analytics.sessions,iterator_v2: 538,dm_maker_sandbox.ctz_sessions_revenue,5891324045777245671,5238001691752730299
108,vertica_writer,vertica_writer,antifraud.fraud_type2action,iterator_v2: 781,dm_maker_sandbox.order_descriptive_attributes_v4,3339940530430444525,1394724702037159652
109,vertica_writer,vertica_writer,payota.payment_operation,iterator_v2: 796,dm_maker_sandbox.payota_data_v7,2382695242672419023,7749095641659141345
110,vertica_writer,vertica_writer,public.booking,iterator_v2: 563,dm_maker_sandbox.booking_channels,3120000265886404500,4617572792066946313
111,vertica_writer,vertica_writer,content.content_snapshot,iterator_v2: 528,dm_maker_sandbox.matching_dashboard_data,5098012807062656926,1082574191113640884
