,src_conn,dst_conn,source_,transport_,destination_,source_hash,destination_hash
188,vertica_writer,vertica_writer,public.region,vertica_view: 1277,olap.dim_region,4143286934503637128,7728148325844052805
189,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,vertica_view: 2217,olap.booking_pay_before_v2,2083419532775102728,2673821333644441914
190,vertica_writer,vertica_writer,olap.session_wo_filter,vertica_view: 5959,olap.cost_v_fact_plan,2690479153261450395,8695955560289906484
191,vertica_writer,vertica_writer,analytics.currency_converter,vertica_view: 5638,olap.rebook_smearing_usd,2726130926009016445,7493438041409240558
192,vertica_writer,vertica_writer,dimensions.session_channel_level,vertica_view: 6406,olap.upsell_normal,8164071608209403248,6003260014743215209
193,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 6085,olap.dim_dream,1937257266454501164,4829624174989975190
194,vertica_writer,vertica_writer,analytics.attribution_order_hotel_channels,vertica_view: 6406,olap.upsell_normal,2365473365588680476,6003260014743215209
195,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 3499,olap.dim_upsell_status,1937257266454501164,6573488962382102695
196,vertica_writer,vertica_writer,dimensions.session_channel_level,vertica_view: 5993,olap.channel_smearing_locale_fill_gap,8164071608209403248,5814500051483659576
197,vertica_writer,vertica_writer,partners.partners_contract,vertica_view: 2217,olap.booking_pay_before_v2,5767082907166327490,2673821333644441914
198,vertica_writer,vertica_writer,analytics.currency_converter,vertica_view: 6406,olap.upsell_normal,2726130926009016445,6003260014743215209
199,vertica_writer,vertica_writer,dm_maker_sandbox.olap_booking_v2,vertica_view: 6406,olap.upsell_normal,3924920527654019509,6003260014743215209
200,vertica_writer,vertica_writer,cltv.total_costs,vertica_view: 333,cltv.globaluser_total_costs,5080991613380562101,2497290826409888065
201,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 1277,olap.dim_region,1937257266454501164,7728148325844052805
202,vertica_writer,vertica_writer,automated_email.segment_calc_log,vertica_view: 5397,automated_email.segment_statistic_v3,5282530566262826361,5108663126621385559
203,vertica_writer,vertica_writer,public.region,vertica_view: 6168,olap.dim_country,4143286934503637128,6776299582155587049
204,vertica_writer,vertica_writer,analytics.cost_seo,vertica_view: 5959,olap.cost_v_fact_plan,4805384966271058336,8695955560289906484
205,vertica_writer,vertica_writer,crm.callreasons_ust_dict,vertica_view: 259,asterisk_olap.dim_callreasons_ust,1368961027306183318,9092402450770339742
206,vertica_writer,vertica_writer,flex.access_json_v2,vertica_view: 2316,antifraud.calculate_v9,3647165189277293459,4566145716409000244
207,vertica_writer,vertica_writer,olap.brand_name,vertica_view: 5959,olap.cost_v_fact_plan,2592203241147667534,8695955560289906484
208,vertica_writer,vertica_writer,olap.session,vertica_view: 4059,olap.intentmedia,3492941010798294056,3579734488407314585
209,vertica_writer,vertica_writer,olap.brand_name,vertica_view: 6048,olap.dim_brand_name,2592203241147667534,4150044465521032826
210,vertica_writer,vertica_writer,static.geo,vertica_view: 1292,olap.session_geo_m2m,8644877248316943791,3015434369334031815
211,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccounttype,vertica_view: 6085,olap.dim_dream,7164336259183570995,4829624174989975190
212,vertica_writer,vertica_writer,olap.cost_type_tree,vertica_view: 5959,olap.cost_v_fact_plan,2301202639473434858,8695955560289906484
213,vertica_writer,vertica_writer,analytics.cost_cpc,vertica_view: 5959,olap.cost_v_fact_plan,7985033926683584240,8695955560289906484
214,vertica_writer,vertica_writer,olap.dim_cost_type,vertica_view: 5959,olap.cost_v_fact_plan,5536376209508186739,8695955560289906484
215,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 6168,olap.dim_country,1937257266454501164,6776299582155587049
216,vertica_writer,vertica_writer,automated_email.user_segment_log_lap,vertica_view: 5397,automated_email.segment_statistic_v3,5153524573157762005,5108663126621385559
217,vertica_writer,vertica_writer,analytics.rebook,vertica_view: 5638,olap.rebook_smearing_usd,2599947765634088999,7493438041409240558
218,vertica_writer,vertica_writer,static.shipping_type,vertica_view: 1280,olap.dim_shipping_type,2980256466988288336,1115701891710173476
219,vertica_writer,vertica_writer,static.geo,vertica_view: 6276,olap.dim_geo,8644877248316943791,227309364055442127
220,vertica_writer,vertica_writer,analytics.cost_b2b,vertica_view: 5959,olap.cost_v_fact_plan,4632566778886322921,8695955560289906484
221,vertica_writer,vertica_writer,public.booking,vertica_view: 6406,olap.upsell_normal,3120000265886404500,6003260014743215209
222,vertica_writer,vertica_writer,analytics.currency_converter,vertica_view: 4059,olap.intentmedia,2726130926009016445,3579734488407314585
223,vertica_writer,vertica_writer,metasearch.kraken_rates_country,vertica_view: 5652,metasearch.kraken_rates,7541917234027326498,2012175324322270594
224,vertica_writer,vertica_writer,public.session_v2,vertica_view: 1615,seo.links_cost_levels,3798779775316339168,2136033170525497752
225,vertica_writer,vertica_writer,public.incident_history,vertica_view: 6528,public.incident,1934722657396543796,6983132429927339709
226,vertica_writer,vertica_writer,analytics.upsell,vertica_view: 5294,public.upsell,8935801320494058903,3596258559765324865
227,vertica_writer,vertica_writer,analytics.product_sessions,vertica_view: 1647,spark.readverticatablepartition_analytics_product_sessions_tmp_123124132432,3502172141479995682,8884521255287207185
228,vertica_writer,vertica_writer,rin.ripe,vertica_view: 211,antifraud.white_bot,2312112901009206861,3963615030470713860
229,vertica_writer,vertica_writer,asterisk_olap.dim_agent,vertica_view: 236,asterisk_olap.agent_activity,1257019298373389300,8086639042616569779
230,vertica_writer,vertica_writer,seo.parsed_seo_links_costs,vertica_view: 1615,seo.links_cost_levels,4057092683987358004,2136033170525497752
231,vertica_writer,vertica_writer,crm.handmade_upsell_to_action_history,vertica_view: 6753,crm.handmade_upsell_to_action,1008431916856910221,5107250008791017404
232,vertica_writer,vertica_writer,seo.parsed_landing_pages,vertica_view: 1633,seo.sessions_levels,2185304283732522354,4142939857581136897
233,vertica_writer,vertica_writer,public.booking,vertica_view: 5993,olap.channel_smearing_locale_fill_gap,3120000265886404500,5814500051483659576
234,vertica_writer,vertica_writer,metasearch.tripadvisor_cpa_markets,vertica_view: 1203,metasearch.tripadvisor_custom_cpa_estimated,8662598678478340318,5440613116179459129
235,vertica_writer,vertica_writer,analytics.region,vertica_view: 5993,olap.channel_smearing_locale_fill_gap,7349262438846941395,5814500051483659576
236,vertica_writer,vertica_writer,analytics.currency_converter,vertica_view: 1203,metasearch.tripadvisor_custom_cpa_estimated,2726130926009016445,5440613116179459129
237,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 6082,olap.dim_clock,1937257266454501164,1464534234714771186
238,vertica_writer,vertica_writer,analytics.currency_converter,vertica_view: 250,asterisk_olap.currency_rate,2726130926009016445,8201804455143081186
239,vertica_writer,vertica_writer,metasearch.taxation,vertica_view: 1203,metasearch.tripadvisor_custom_cpa_estimated,5355645715358471008,5440613116179459129
240,vertica_writer,vertica_writer,public.region,vertica_view: 5993,olap.channel_smearing_locale_fill_gap,4143286934503637128,5814500051483659576
241,vertica_writer,vertica_writer,crm.handmade_upsell,vertica_view: 6753,crm.handmade_upsell_to_action,3527487864899887553,5107250008791017404
242,vertica_writer,vertica_writer,analytics.cost_plan,vertica_view: 5959,olap.cost_v_fact_plan,7832126927878397181,8695955560289906484
243,vertica_writer,vertica_writer,public.booking,vertica_view: 1203,metasearch.tripadvisor_custom_cpa_estimated,3120000265886404500,5440613116179459129
244,vertica_writer,vertica_writer,olap.session_wo_filter,vertica_view: 5995,olap.clicktripz_usd,2690479153261450395,8528137353173700969
245,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 5115,olap.dim_user_property,1937257266454501164,2173052725566254977
246,vertica_writer,vertica_writer,olap.booking,vertica_view: 5638,olap.rebook_smearing_usd,3197965408538709030,7493438041409240558
247,vertica_writer,vertica_writer,metasearch.kraken_rates_agent,vertica_view: 5652,metasearch.kraken_rates,6072848044088238922,2012175324322270594
248,vertica_writer,vertica_writer,metasearch.kraken_rates_block,vertica_view: 5652,metasearch.kraken_rates,6238258182542052116,2012175324322270594
249,vertica_writer,vertica_writer,dimensions.session_channel_level,vertica_view: 3809,olap.dim_channel,8164071608209403248,1916162778769175059
250,vertica_writer,vertica_writer,olap.dim_dream_reason,vertica_view: 6085,olap.dim_dream,7189064769739565317,4829624174989975190
251,vertica_writer,vertica_writer,olap.dim_upsell_status,vertica_view: 6406,olap.upsell_normal,6573488962382102695,6003260014743215209
252,vertica_writer,vertica_writer,analytics.cost_early,vertica_view: 5959,olap.cost_v_fact_plan,1180081483185156407,8695955560289906484
253,vertica_writer,vertica_writer,analytics.hit_funnel,vertica_view: 1292,olap.session_geo_m2m,3146418025069425003,3015434369334031815
254,vertica_writer,vertica_writer,olap.session_after20170101,vertica_view: 6687,olap.session,2151926404569874789,3492941010798294056
255,vertica_writer,vertica_writer,static.pingdom_ips,vertica_view: 197,antifraud.ip_info,2542510515421204447,2701826217239542363
256,vertica_writer,vertica_writer,analytics.hit_funnel,vertica_view: 1652,spark.webuserconversionratejob_hit_funnel,3146418025069425003,4014864472876295588
257,vertica_writer,vertica_writer,public.booking,vertica_view: 2813,olap.registration,3120000265886404500,7479734922299761274
258,vertica_writer,vertica_writer,metasearch.reports_trivago_daily,vertica_view: 5499,metasearch.reports_trivago_ostrovokv2_daily,8364349855489383130,3002585465160703317
259,vertica_writer,vertica_writer,olap.session_wo_filter,vertica_view: 4060,olap.smarttravel,2690479153261450395,7840053134123159558
260,vertica_writer,vertica_writer,static.domain,vertica_view: 2311,antifraud.calculate_v11,4509533528121608134,6993826365919443799
261,vertica_writer,vertica_writer,logs.dzen_access_json,vertica_view: 2311,antifraud.calculate_v11,4689676456509001543,6993826365919443799
262,vertica_writer,vertica_writer,analytics.upsell_type,vertica_view: 5482,public.upsell_type,2013496017228931310,173092032614300212
263,vertica_writer,vertica_writer,antifraud.white_bot_static,vertica_view: 197,antifraud.ip_info,734073458165609973,2701826217239542363
264,vertica_writer,vertica_writer,public.booking_channels_history,vertica_view: 6319,public.booking_channels,9161539264319442396,5059568371590567179
265,vertica_writer,vertica_writer,crm.partner_contract,vertica_view: 6755,crm.partner_contract_to_agency_chain,5821773215140547214,8676392013699654406
266,vertica_writer,vertica_writer,crm.event_to_partner_history,vertica_view: 426,crm.event_to_partner,1789949289105631624,2936843347010354998
267,vertica_writer,vertica_writer,weblogs.webusers_useragent,vertica_view: 1265,olap.dim_browser,4165950929432204653,7873221222213185509
268,vertica_writer,vertica_writer,public.booking,vertica_view: 2643,ml_data.booking_trip_purpose,3120000265886404500,3167839316904125894
269,vertica_writer,vertica_writer,partners.partners_contract,vertica_view: 2813,olap.registration,5767082907166327490,7479734922299761274
270,vertica_writer,vertica_writer,public.region,vertica_view: 2357,content2.hotel,4143286934503637128,6682016030368601472
271,vertica_writer,vertica_writer,crm.partner_contract_to_agency_chain_history,vertica_view: 6755,crm.partner_contract_to_agency_chain,8787197898239145168,8676392013699654406
272,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 197,antifraud.ip_info,1937257266454501164,2701826217239542363
273,vertica_writer,vertica_writer,cltv.booking_basket_tags_v_without_status_history,vertica_view: 321,cltv.booking_basket_tags_v_without_status,127658633690480855,4910173863632262734
274,vertica_writer,vertica_writer,olap.dim_upsell_status,vertica_view: 4129,olap.upsell,6573488962382102695,5646612383773973503
275,vertica_writer,vertica_writer,flex.access_json_v2,vertica_view: 2314,antifraud.calculate_v7,3647165189277293459,8604540561774858899
276,vertica_writer,vertica_writer,dimensions.session_channel_level,vertica_view: 4129,olap.upsell,8164071608209403248,5646612383773973503
277,vertica_writer,vertica_writer,hotcore.bar_rates_agg_room,vertica_view: 961,hotcore.bar_rates_agg_room_v,7294515829318919371,2664014349638550274
278,vertica_writer,vertica_writer,public.booking,vertica_view: 2321,antifraud.selftest_has_booking,3120000265886404500,1018687146400437922
279,vertica_writer,vertica_writer,antifraud.blocked_ips,vertica_view: 2321,antifraud.selftest_has_booking,793859781078120935,1018687146400437922
280,vertica_writer,vertica_writer,crm.event,vertica_view: 426,crm.event_to_partner,7919472697794403492,2936843347010354998
281,vertica_writer,vertica_writer,public.booking,vertica_view: 6044,olap.dim_booking_conract_type,3120000265886404500,8793314816663072180
282,vertica_writer,vertica_writer,partners.partners_contractdata,vertica_view: 2813,olap.registration,2132246231782211631,7479734922299761274
283,vertica_writer,vertica_writer,crm.call_evaluation_history,vertica_view: 406,crm.call_evaluation_view,8530290619574261824,2673749320988319972
284,vertica_writer,vertica_writer,olap.session_before20170101,vertica_view: 6687,olap.session,5924936178863390053,3492941010798294056
285,vertica_writer,vertica_writer,hotcore.request,vertica_view: 1013,hotcore.request_clean,7886053983897549315,5234420960939521600
286,vertica_writer,vertica_writer,dm_maker_sandbox.booking,vertica_view: 4129,olap.upsell,8718100428457861842,5646612383773973503
287,vertica_writer,vertica_writer,antifraud.ip_info_materialized,vertica_view: 2314,antifraud.calculate_v7,1755771364653675055,8604540561774858899
288,vertica_writer,vertica_writer,antifraud.white_bot,vertica_view: 197,antifraud.ip_info,3963615030470713860,2701826217239542363
289,vertica_writer,vertica_writer,analytics.attribution_order_hotel_channels,vertica_view: 4129,olap.upsell,2365473365588680476,5646612383773973503
290,vertica_writer,vertica_writer,analytics.currency_converter,vertica_view: 4060,olap.smarttravel,2726130926009016445,7840053134123159558
291,vertica_writer,vertica_writer,analytics.hit_funnel,vertica_view: 2743,weblogs2.hit_funnel_full,3146418025069425003,5947498306354605450
292,vertica_writer,vertica_writer,hotcore.bar_rates_agg_rate,vertica_view: 960,hotcore.bar_rates_agg_rate_v,4928089691196435297,2706883258404014614
293,vertica_writer,vertica_writer,partners.partners_legalentity,vertica_view: 2813,olap.registration,6162221062621491728,7479734922299761274
294,vertica_writer,vertica_writer,static.office_ips,vertica_view: 197,antifraud.ip_info,8772893199170766642,2701826217239542363
295,vertica_writer,vertica_writer,public.booking,vertica_view: 4129,olap.upsell,3120000265886404500,5646612383773973503
296,vertica_writer,vertica_writer,static.rfm_segment_border_history,vertica_view: 3698,static.rfm_segment_border,3921224486691727651,2920269077389706994
